# time template
6.772460937500000000e-01 2.883783252840926173e-20
6.774902343750000000e-01 3.538217175283093535e-20
6.777343750000000000e-01 4.189903540741419161e-20
6.779785156250000000e-01 4.838304343577632611e-20
6.782226562500000000e-01 5.482883911274185125e-20
6.784667968750000000e-01 6.123109347690502021e-20
6.787109375000000000e-01 6.758450974540219305e-20
6.789550781250000000e-01 7.388382772711048932e-20
6.791992187500000000e-01 8.012382816786222703e-20
6.794433593750000000e-01 8.629933712382197643e-20
6.796875000000000000e-01 9.240523024814048100e-20
6.799316406250000000e-01 9.843643705953922681e-20
6.801757812500000000e-01 1.043879451770579756e-19
6.804199218750000000e-01 1.102548045632412653e-19
6.806640625000000000e-01 1.160321314222029956e-19
6.809082031250000000e-01 1.217151128456952518e-19
6.811523437500000000e-01 1.272990100877524253e-19
6.813964843750000000e-01 1.327791632707146942e-19
6.816406250000000000e-01 1.381509948243299971e-19
6.818847656250000000e-01 1.434100135155974142e-19
6.821289062500000000e-01 1.485518183051118961e-19
6.823730468750000000e-01 1.535721019572170563e-19
6.826171875000000000e-01 1.584666546874969056e-19
6.828613281250000000e-01 1.632313677808007139e-19
6.831054687500000000e-01 1.678622370991069908e-19
6.833496093750000000e-01 1.723553665759182096e-19
6.835937500000000000e-01 1.767069710786105837e-19
6.838378906250000000e-01 1.809133805135724004e-19
6.840820312500000000e-01 1.849710419942936796e-19
6.843261718750000000e-01 1.888765235291623983e-19
6.845703125000000000e-01 1.926265168523942120e-19
6.848144531250000000e-01 1.962178400581629992e-19
6.850585937500000000e-01 1.996474407484978939e-19
6.853027343750000000e-01 2.029123980743196835e-19
6.855468750000000000e-01 2.060099259937599036e-19
6.857910156250000000e-01 2.089373752791128731e-19
6.860351562500000000e-01 2.116922357111261624e-19
6.862792968750000000e-01 2.142721389015897856e-19
6.865234375000000000e-01 2.166748597403941611e-19
6.867675781250000000e-01 2.188983185487558041e-19
6.870117187500000000e-01 2.209405832069145288e-19
6.872558593750000000e-01 2.227998705610856512e-19
6.875000000000000000e-01 2.244745481665455865e-19
6.877441406250000000e-01 2.259631361290488587e-19
6.879882812500000000e-01 2.272643077443945751e-19
6.882324218750000000e-01 2.283768913429460120e-19
6.884765625000000000e-01 2.292998711748859995e-19
6.887207031250000000e-01 2.300323884770334761e-19
6.889648437500000000e-01 2.305737421573967030e-19
6.892089843750000000e-01 2.309233898025546580e-19
6.894531250000000000e-01 2.310809481576086485e-19
6.896972656250000000e-01 2.310461934514244047e-19
6.899414062500000000e-01 2.308190619746926820e-19
6.901855468750000000e-01 2.303996498979611407e-19
6.904296875000000000e-01 2.297882138835747042e-19
6.906738281250000000e-01 2.289851707292253116e-19
6.909179687500000000e-01 2.279910968715404412e-19
6.911621093750000000e-01 2.268067286024795879e-19
6.914062500000000000e-01 2.254329615223050145e-19
6.916503906250000000e-01 2.238708493836968584e-19
6.918945312500000000e-01 2.221216040857295932e-19
6.921386718750000000e-01 2.201865941110015451e-19
6.923828125000000000e-01 2.180673443847480628e-19
6.926269531250000000e-01 2.157655342053571354e-19
6.928710937500000000e-01 2.132829967018695227e-19
6.931152343750000000e-01 2.106217171645000563e-19
6.933593750000000000e-01 2.077838314777367870e-19
6.936035156250000000e-01 2.047716246240084926e-19
6.938476562500000000e-01 2.015875288590105002e-19
6.940917968750000000e-01 1.982341216406910926e-19
6.943359375000000000e-01 1.947141240368607324e-19
6.945800781250000000e-01 1.910303980889038741e-19
6.948242187500000000e-01 1.871859448774744506e-19
6.950683593750000000e-01 1.831839020866286943e-19
6.953125000000000000e-01 1.790275414304727046e-19
6.955566406250000000e-01 1.747202661103615966e-19
6.958007812500000000e-01 1.702656079773923914e-19
6.960449218750000000e-01 1.656672248588023799e-19
6.962890625000000000e-01 1.609288975352917465e-19
6.965332031250000000e-01 1.560545266624385631e-19
6.967773437500000000e-01 1.510481297028584998e-19
6.970214843750000000e-01 1.459138375156199512e-19
6.972656250000000000e-01 1.406558912034334022e-19
6.975097656250000000e-01 1.352786384942625177e-19
6.977539062500000000e-01 1.297865302599828890e-19
6.979980468750000000e-01 1.241841169405712460e-19
6.982421875000000000e-01 1.184760446617595652e-19
6.984863281250000000e-01 1.126670516596791138e-19
6.987304687500000000e-01 1.067619641381818412e-19
6.989746093750000000e-01 1.007656924662444538e-19
6.992187500000000000e-01 9.468322714275764867e-20
6.994628906250000000e-01 8.851963454036682532e-20
6.997070312500000000e-01 8.228005289320680043e-20
6.999511718750000000e-01 7.596968791906581692e-20
7.001953125000000000e-01 6.959380856845657618e-20
7.004394531250000000e-01 6.315774267754853092e-20
7.006835937500000000e-01 5.666687246693590164e-20
7.009277343750000000e-01 5.012663011037590761e-20
7.011718750000000000e-01 4.354249326000585618e-20
7.014160156250000000e-01 3.691998041855031600e-20
7.016601562500000000e-01 3.026464633633905875e-20
7.019042968750000000e-01 2.358207741505745305e-20
7.021484375000000000e-01 1.687788701391352097e-20
7.023925781250000000e-01 1.015771073160600534e-20
7.026367187500000000e-01 3.427201697524191843e-21
7.028808593750000000e-01 -3.307974171599652899e-21
7.031250000000000000e-01 -1.004214294427903966e-20
7.033691406250000000e-01 -1.676962742615015511e-20
7.036132812500000000e-01 -2.348475196848912094e-20
7.038574218750000000e-01 -3.018184724623025790e-20
7.041015625000000000e-01 -3.685525503226589305e-20
7.043457031250000000e-01 -4.349933303549249054e-20
7.045898437500000000e-01 -5.010845954975369499e-20
7.048339843750000000e-01 -5.667703836902737890e-20
7.050781250000000000e-01 -6.319950342049924295e-20
7.053222656250000000e-01 -6.967032360106624532e-20
7.055664062500000000e-01 -7.608400734450950152e-20
7.058105468750000000e-01 -8.243510745298122590e-20
7.060546875000000000e-01 -8.871822559900648535e-20
7.062988281250000000e-01 -9.492801704539317699e-20
7.065429687500000000e-01 -1.010591950825161320e-19
7.067871093750000000e-01 -1.071065356847302904e-19
7.070312500000000000e-01 -1.130648820486254500e-19
7.072753906250000000e-01 -1.189291487026851548e-19
7.075195312500000000e-01 -1.246943262448863636e-19
7.077636718750000000e-01 -1.303554855130504578e-19
7.080078125000000000e-01 -1.359077816186165060e-19
7.082519531250000000e-01 -1.413464585388340404e-19
7.084960937500000000e-01 -1.466668528625539422e-19
7.087402343750000000e-01 -1.518643981467338802e-19
7.089843750000000000e-01 -1.569346285911838796e-19
7.092285156250000000e-01 -1.618731831292976170e-19
7.094726562500000000e-01 -1.666758089989919780e-19
7.097167968750000000e-01 -1.713383657462390815e-19
7.099609375000000000e-01 -1.758568286208959057e-19
7.102050781250000000e-01 -1.802272922171200356e-19
7.104492187500000000e-01 -1.844459737264828488e-19
7.106933593750000000e-01 -1.885092165943384391e-19
7.109375000000000000e-01 -1.924134934135473688e-19
7.111816406250000000e-01 -1.961554091606227491e-19
7.114257812500000000e-01 -1.997317043483847291e-19
7.116699218750000000e-01 -2.031392577401165826e-19
7.119140625000000000e-01 -2.063750891470899940e-19
7.121582031250000000e-01 -2.094363620129923333e-19
7.124023437500000000e-01 -2.123203865568681515e-19
7.126464843750000000e-01 -2.150246213242970298e-19
7.128906250000000000e-01 -2.175466760079760018e-19
7.131347656250000000e-01 -2.198843135871248454e-19
7.133789062500000000e-01 -2.220354522271677683e-19
7.136230468750000000e-01 -2.239981674589974091e-19
7.138671875000000000e-01 -2.257706934568297165e-19
7.141113281250000000e-01 -2.273514256545203634e-19
7.143554687500000000e-01 -2.287389209379380414e-19
7.145996093750000000e-01 -2.299319002885280172e-19
7.148437500000000000e-01 -2.309292492385487192e-19
7.150878906250000000e-01 -2.317300192657184516e-19
7.153320312500000000e-01 -2.323334287667684549e-19
7.155761718750000000e-01 -2.327388638563645325e-19
7.158203125000000000e-01 -2.329458790891240791e-19
7.160644531250000000e-01 -2.329541978377752663e-19
7.163085937500000000e-01 -2.327637127854801547e-19
7.165527343750000000e-01 -2.323744864919608386e-19
7.167968750000000000e-01 -2.317867508501282115e-19
7.170410156250000000e-01 -2.310009078543411033e-19
7.172851562500000000e-01 -2.300175285678464805e-19
7.175292968750000000e-01 -2.288373535858148947e-19
7.177734375000000000e-01 -2.274612917753759268e-19
7.180175781250000000e-01 -2.258904206568950688e-19
7.182617187500000000e-01 -2.241259847227112224e-19
7.185058593750000000e-01 -2.221693949452619431e-19
7.187500000000000000e-01 -2.200222277800367310e-19
7.189941406250000000e-01 -2.176862236514401337e-19
7.192382812500000000e-01 -2.151632863223961885e-19
7.194824218750000000e-01 -2.124554805215008017e-19
7.197265625000000000e-01 -2.095650310336543707e-19
7.199707031250000000e-01 -2.064943204938504129e-19
7.202148437500000000e-01 -2.032458879408099048e-19
7.204589843750000000e-01 -1.998224262858636511e-19
7.207031250000000000e-01 -1.962267806576293882e-19
7.209472656250000000e-01 -1.924619458198603557e-19
7.211914062500000000e-01 -1.885310636518318467e-19
7.214355468750000000e-01 -1.844374209530619679e-19
7.216796875000000000e-01 -1.801844464826434534e-19
7.219238281250000000e-01 -1.757757083468718430e-19
7.221679687500000000e-01 -1.712149107822602870e-19
7.224121093750000000e-01 -1.665058913684835918e-19
7.226562500000000000e-01 -1.616526179274934503e-19
7.229003906250000000e-01 -1.566591850031128776e-19
7.231445312500000000e-01 -1.515298106226995305e-19
7.233886718750000000e-01 -1.462688326889740473e-19
7.236328125000000000e-01 -1.408807054424498742e-19
7.238769531250000000e-01 -1.353699957865664344e-19
7.241210937500000000e-01 -1.297413795139860050e-19
7.243652343750000000e-01 -1.239996370691661190e-19
7.246093750000000000e-01 -1.181496499126498283e-19
7.248535156250000000e-01 -1.121963963048213859e-19
7.250976562500000000e-01 -1.061449471445907985e-19
7.253417968750000000e-01 -1.000004614186470264e-19
7.255859375000000000e-01 -9.376818232032025275e-20
7.258300781250000000e-01 -8.745343243943343274e-20
7.260742187500000000e-01 -8.106160948458970730e-20
7.263183593750000000e-01 -7.459818153116715182e-20
7.265625000000000000e-01 -6.806868249514169062e-20
7.268066406250000000e-01 -6.147870742808063916e-20
7.270507812500000000e-01 -5.483390767757339890e-20
7.272949218750000000e-01 -4.813998614192432560e-20
7.275390625000000000e-01 -4.140269235747531001e-20
7.277832031250000000e-01 -3.462781759088923517e-20
7.280273437500000000e-01 -2.782118993018747730e-20
7.282714843750000000e-01 -2.098866920575082561e-20
7.285156250000000000e-01 -1.413614203747403750e-20
7.287597656250000000e-01 -7.269516744185803068e-21
7.290039062500000000e-01 -3.947182604792338011e-22
7.292480468750000000e-01 6.482316951609019889e-21
7.294921875000000000e-01 1.335564603355401451e-20
7.297363281250000000e-01 2.021932486264075636e-20
7.299804687500000000e-01 2.706741315449533379e-20
7.302246093750000000e-01 3.389397969598483919e-20
7.304687500000000000e-01 4.069310735913416127e-20
7.307128906250000000e-01 4.745889830802917253e-20
7.309570312500000000e-01 5.418547916896429594e-20
7.312011718750000000e-01 6.086700599329741386e-20
7.314453125000000000e-01 6.749766951924539914e-20
7.316894531250000000e-01 7.407170008723627196e-20
7.319335937500000000e-01 8.058337278044711631e-20
7.321777343750000000e-01 8.702701242843473258e-20
7.324218750000000000e-01 9.339699845520198920e-20
7.326660156250000000e-01 9.968776994348893098e-20
7.329101562500000000e-01 1.058938304688761266e-19
7.331542968750000000e-01 1.120097528265348151e-19
7.333984375000000000e-01 1.180301841259371271e-19
7.336425781250000000e-01 1.239498501186665145e-19
7.338867187500000000e-01 1.297635599930813389e-19
7.341308593750000000e-01 1.354662111426715690e-19
7.343750000000000000e-01 1.410527934609471714e-19
7.346191406250000000e-01 1.465183938669335015e-19
7.348632812500000000e-01 1.518582006222067328e-19
7.351074218750000000e-01 1.570675078029903124e-19
7.353515625000000000e-01 1.621417191274670911e-19
7.355957031250000000e-01 1.670763525430567409e-19
7.358398437500000000e-01 1.718670438100744916e-19
7.360839843750000000e-01 1.765095506071053191e-19
7.363281250000000000e-01 1.809997562557157926e-19
7.365722656250000000e-01 1.853336738269558953e-19
7.368164062500000000e-01 1.895074489861090981e-19
7.370605468750000000e-01 1.935173641886715372e-19
7.373046875000000000e-01 1.973598416735405393e-19
7.375488281250000000e-01 2.010314469196749609e-19
7.377929687500000000e-01 2.045288914110666731e-19
7.380371093750000000e-01 2.078490363350430941e-19
7.382812500000000000e-01 2.109888947573821115e-19
7.385253906250000000e-01 2.139456346968337598e-19
7.387695312500000000e-01 2.167165818748605358e-19
7.390136718750000000e-01 2.192992219123064375e-19
7.392578125000000000e-01 2.216912029358819876e-19
7.395019531250000000e-01 2.238903376063661135e-19
7.397460937500000000e-01 2.258946055178438959e-19
7.399902343750000000e-01 2.277021545295347685e-19
7.402343750000000000e-01 2.293113031421899644e-19
7.404785156250000000e-01 2.307205418848715660e-19
7.407226562500000000e-01 2.319285348512146764e-19
7.409667968750000000e-01 2.329341209340827516e-19
7.412109375000000000e-01 2.337363151799924227e-19
7.414550781250000000e-01 2.343343097347374908e-19
7.416992187500000000e-01 2.347274748196937089e-19
7.419433593750000000e-01 2.349153592761696399e-19
7.421875000000000000e-01 2.348976912836027845e-19
7.424316406250000000e-01 2.346743787876507635e-19
7.426757812500000000e-01 2.342455097968362886e-19
7.429199218750000000e-01 2.336113522442084328e-19
7.431640625000000000e-01 2.327723542391885452e-19
7.434082031250000000e-01 2.317291436750933649e-19
7.436523437500000000e-01 2.304825279120466413e-19
7.438964843750000000e-01 2.290334932489628100e-19
7.441406250000000000e-01 2.273832042072405387e-19
7.443847656250000000e-01 2.255330029078355652e-19
7.446289062500000000e-01 2.234844076722764518e-19
7.448730468750000000e-01 2.212391120620964331e-19
7.451171875000000000e-01 2.187989838562816160e-19
7.453613281250000000e-01 2.161660629382398781e-19
7.456054687500000000e-01 2.133425604533622285e-19
7.458496093750000000e-01 2.103308564721577687e-19
7.460937500000000000e-01 2.071334981674180564e-19
7.463378906250000000e-01 2.037531979126592265e-19
7.465820312500000000e-01 2.001928310563096599e-19
7.468261718750000000e-01 1.964554333504251090e-19
7.470703125000000000e-01 1.925441985989065377e-19
7.473144531250000000e-01 1.884624761341147611e-19
7.475585937500000000e-01 1.842137676426396434e-19
7.478027343750000000e-01 1.798017245951578536e-19
7.480468750000000000e-01 1.752301451345398166e-19
7.482910156250000000e-01 1.705029706291875744e-19
7.485351562500000000e-01 1.656242828042701700e-19
7.487792968750000000e-01 1.605982996980577237e-19
7.490234375000000000e-01 1.554293725284977152e-19
7.492675781250000000e-01 1.501219820142785192e-19
7.495117187500000000e-01 1.446807341066590787e-19
7.497558593750000000e-01 1.391103566600983069e-19
7.500000000000000000e-01 1.334156948325166620e-19
7.502441406250000000e-01 1.276017073275675529e-19
7.504882812500000000e-01 1.216734618528158162e-19
7.507324218750000000e-01 1.156361310760618258e-19
7.509765625000000000e-01 1.094949878430547124e-19
7.512207031250000000e-01 1.032554007623797579e-19
7.514648437500000000e-01 9.692282965641175843e-20
7.517089843750000000e-01 9.050282056585168114e-20
7.519531250000000000e-01 8.400100130258200343e-20
7.521972656250000000e-01 7.742307618666712069e-20
7.524414062500000000e-01 7.077482138225282209e-20
7.526855468750000000e-01 6.406207962351793896e-20
7.529296875000000000e-01 5.729075530033804381e-20
7.531738281250000000e-01 5.046680923624613276e-20
7.534179687500000000e-01 4.359625334747569829e-20
7.536621093750000000e-01 3.668514560117195163e-20
7.539062500000000000e-01 2.973958448949194158e-20
7.541503906250000000e-01 2.276570380186195050e-20
7.543945312500000000e-01 1.576966716720655130e-20
7.546386718750000000e-01 8.757662639199551003e-21
7.548828125000000000e-01 1.735897226871403060e-21
7.551269531250000000e-01 -5.289408571593603288e-21
7.553710937500000000e-01 -1.231202628929952618e-20
7.556152343750000000e-01 -1.932572499294515964e-20
7.558593750000000000e-01 -2.632427683393146506e-20
7.561035156250000000e-01 -3.330146250111950245e-20
7.563476562500000000e-01 -4.025107690544326433e-20
7.565917968750000000e-01 -4.716693453502396660e-20
7.568359375000000000e-01 -5.404287504640180375e-20
7.570800781250000000e-01 -6.087276878903696995e-20
7.573242187500000000e-01 -6.765052220507014473e-20
7.575683593750000000e-01 -7.437008343157939962e-20
7.578125000000000000e-01 -8.102544748852515716e-20
7.580566406250000000e-01 -8.761066184560378664e-20
7.583007812500000000e-01 -9.411983180534871752e-20
7.585449218750000000e-01 -1.005471255632734076e-19
7.587890625000000000e-01 -1.068867797725744453e-19
7.590332031250000000e-01 -1.131331045915784511e-19
7.592773437500000000e-01 -1.192804886563902524e-19
7.595214843750000000e-01 -1.253234045495150849e-19
7.597656250000000000e-01 -1.312564135152812499e-19
7.600097656250000000e-01 -1.370741703801429580e-19
7.602539062500000000e-01 -1.427714286442172198e-19
7.604980468750000000e-01 -1.483430450592001121e-19
7.607421875000000000e-01 -1.537839843687526651e-19
7.609863281250000000e-01 -1.590893240229933920e-19
7.612304687500000000e-01 -1.642542583981496488e-19
7.614746093750000000e-01 -1.692741035701567369e-19
7.617187500000000000e-01 -1.741443014208244671e-19
7.619628906250000000e-01 -1.788604238438643705e-19
7.622070312500000000e-01 -1.834181767097186196e-19
7.624511718750000000e-01 -1.878134042184589213e-19
7.626953125000000000e-01 -1.920420923395567646e-19
7.629394531250000000e-01 -1.961003728367149540e-19
7.631835937500000000e-01 -1.999845267456984929e-19
7.634277343750000000e-01 -2.036909877475984506e-19
7.636718750000000000e-01 -2.072163458488887401e-19
7.639160156250000000e-01 -2.105573501602388518e-19
7.641601562500000000e-01 -2.137109122924078534e-19
7.644042968750000000e-01 -2.166741093865104130e-19
7.646484375000000000e-01 -2.194441863210653481e-19
7.648925781250000000e-01 -2.220185590207170779e-19
7.651367187500000000e-01 -2.243948165625216362e-19
7.653808593750000000e-01 -2.265707235088906134e-19
7.656250000000000000e-01 -2.285442224481150776e-19
7.658691406250000000e-01 -2.303134357469903277e-19
7.661132812500000000e-01 -2.318766670296679235e-19
7.663574218750000000e-01 -2.332324039525954462e-19
7.666015625000000000e-01 -2.343793184798371875e-19
7.668457031250000000e-01 -2.353162694593175469e-19
7.670898437500000000e-01 -2.360423027682334135e-19
7.673339843750000000e-01 -2.365566531502241616e-19
7.675781250000000000e-01 -2.368587448912161946e-19
7.678222656250000000e-01 -2.369481921236198241e-19
7.680664062500000000e-01 -2.368248001335922084e-19
7.683105468750000000e-01 -2.364885648066901959e-19
7.685546875000000000e-01 -2.359396737460555253e-19
7.687988281250000000e-01 -2.351785057518855054e-19
7.690429687500000000e-01 -2.342056307398967014e-19
7.692871093750000000e-01 -2.330218094994799888e-19
7.695312500000000000e-01 -2.316279932240388478e-19
7.697753906250000000e-01 -2.300253230756436850e-19
7.700195312500000000e-01 -2.282151286152458647e-19
7.702636718750000000e-01 -2.261989278759819252e-19
7.705078125000000000e-01 -2.239784251140108157e-19
7.707519531250000000e-01 -2.215555102955979702e-19
7.709960937500000000e-01 -2.189322571155027805e-19
7.712402343750000000e-01 -2.161109214890713127e-19
7.714843750000000000e-01 -2.130939398061937329e-19
7.717285156250000000e-01 -2.098839265601048002e-19
7.719726562500000000e-01 -2.064836726325599423e-19
7.722167968750000000e-01 -2.028961427484556560e-19
7.724609375000000000e-01 -1.991244728151455888e-19
7.727050781250000000e-01 -1.951719675398683435e-19
7.729492187500000000e-01 -1.910420975461274431e-19
7.731933593750000000e-01 -1.867384962660315006e-19
7.734375000000000000e-01 -1.822649571390065570e-19
7.736816406250000000e-01 -1.776254299592454104e-19
7.739257812500000000e-01 -1.728240176955858993e-19
7.741699218750000000e-01 -1.678649731294269393e-19
7.744140625000000000e-01 -1.627526947012794164e-19
7.746582031250000000e-01 -1.574917230615701249e-19
7.749023437500000000e-01 -1.520867369619127305e-19
7.751464843750000000e-01 -1.465425490893253683e-19
7.753906250000000000e-01 -1.408641021027555309e-19
7.756347656250000000e-01 -1.350564641077257281e-19
7.758789062500000000e-01 -1.291248241600484106e-19
7.761230468750000000e-01 -1.230744878179994584e-19
7.763671875000000000e-01 -1.169108723892191336e-19
7.766113281250000000e-01 -1.106395022012628996e-19
7.768554687500000000e-01 -1.042660036111430521e-19
7.770996093750000000e-01 -9.779610001042408740e-20
7.773437500000000000e-01 -9.123560695258455486e-20
7.775878906250000000e-01 -8.459042660846653584e-20
7.778320312500000000e-01 -7.786654283636165108e-20
7.780761718750000000e-01 -7.107001567011351473e-20
7.783203125000000000e-01 -6.420697589645437273e-20
7.785644531250000000e-01 -5.728361961712558251e-20
7.788085937500000000e-01 -5.030620269457609716e-20
7.790527343750000000e-01 -4.328103505534566821e-20
7.792968750000000000e-01 -3.621447508265806851e-20
7.795410156250000000e-01 -2.911292387804853293e-20
7.797851562500000000e-01 -2.198281946648325600e-20
7.800292968750000000e-01 -1.483063098035887992e-20
7.802734375000000000e-01 -7.662852832100308857e-21
7.805175781250000000e-01 -4.859988019373322040e-22
7.807617187500000000e-01 6.693403852632520031e-21
7.810058593750000000e-01 1.386882031023642020e-20
7.812500000000000000e-01 2.103371417988615555e-20
7.814941406250000000e-01 2.818155339310965642e-20
7.817382812500000000e-01 3.530581620478685784e-20
7.819824218750000000e-01 4.239999715520854135e-20
7.822265625000000000e-01 4.945761299602054087e-20
7.824707031250000000e-01 5.647220854949510383e-20
7.827148437500000000e-01 6.343736277070849311e-20
7.829589843750000000e-01 7.034669456719444645e-20
7.832031250000000000e-01 7.719386857594686400e-20
7.834472656250000000e-01 8.397260121565696366e-20
7.836914062500000000e-01 9.067666612885032222e-20
7.839355468750000000e-01 9.729990037626698327e-20
7.841796875000000000e-01 1.038362097341640527e-19
7.844238281250000000e-01 1.102795745982987452e-19
7.846679687500000000e-01 1.166240552949495349e-19
7.849121093750000000e-01 1.228637979521880404e-19
7.851562500000000000e-01 1.289930396821138541e-19
7.854003906250000000e-01 1.350061139982435159e-19
7.856445312500000000e-01 1.408974561219370092e-19
7.858886718750000000e-01 1.466616081548785013e-19
7.861328125000000000e-01 1.522932242640192475e-19
7.863769531250000000e-01 1.577870755937707525e-19
7.866210937500000000e-01 1.631380552410695074e-19
7.868652343750000000e-01 1.683411831401275515e-19
7.871093750000000000e-01 1.733916104415843910e-19
7.873535156250000000e-01 1.782846246916747854e-19
7.875976562500000000e-01 1.830156534482016508e-19
7.878417968750000000e-01 1.875802694840326509e-19
7.880859375000000000e-01 1.919741943390321264e-19
7.883300781250000000e-01 1.961933029763718107e-19
7.885742187500000000e-01 2.002336272296621978e-19
7.888183593750000000e-01 2.040913598337107158e-19
7.890625000000000000e-01 2.077628580739956526e-19
7.893066406250000000e-01 2.112446474912683818e-19
7.895507812500000000e-01 2.145334248217813180e-19
7.897949218750000000e-01 2.176260615435303602e-19
7.900390625000000000e-01 2.205196068761836906e-19
7.902832031250000000e-01 2.232112907202779361e-19
7.905273437500000000e-01 2.256985262071566619e-19
7.907714843750000000e-01 2.279789124481787919e-19
7.910156250000000000e-01 2.300502369529852924e-19
7.912597656250000000e-01 2.319104776787163657e-19
7.915039062500000000e-01 2.335578052870899303e-19
7.917480468750000000e-01 2.349905850549845994e-19
7.919921875000000000e-01 2.362073785123692398e-19
7.922363281250000000e-01 2.372069446607315730e-19
7.924804687500000000e-01 2.379882420456302256e-19
7.927246093750000000e-01 2.385504292523399747e-19
7.929687500000000000e-01 2.388928663117097329e-19
7.932128906250000000e-01 2.390151150954295770e-19
7.934570312500000000e-01 2.389169406627569539e-19
7.937011718750000000e-01 2.385983106939889320e-19
7.939453125000000000e-01 2.380593966437820450e-19
7.941894531250000000e-01 2.373005733255979501e-19
7.944335937500000000e-01 2.363224190415604105e-19
7.946777343750000000e-01 2.351257146030412446e-19
7.949218750000000000e-01 2.337114440345009570e-19
7.951660156250000000e-01 2.320807925874084875e-19
7.954101562500000000e-01 2.302351468906804620e-19
7.956542968750000000e-01 2.281760932264686726e-19
7.958984375000000000e-01 2.259054164142394826e-19
7.961425781250000000e-01 2.234250988269251292e-19
7.963867187500000000e-01 2.207373180205507779e-19
7.966308593750000000e-01 2.178444456595644578e-19
7.968750000000000000e-01 2.147490448471268392e-19
7.971191406250000000e-01 2.114538683782247411e-19
7.973632812500000000e-01 2.079618564952592034e-19
7.976074218750000000e-01 2.042761340421603654e-19
7.978515625000000000e-01 2.004000079850553470e-19
7.980957031250000000e-01 1.963369643348106585e-19
7.983398437500000000e-01 1.920906653280684024e-19
7.985839843750000000e-01 1.876649461293242330e-19
7.988281250000000000e-01 1.830638115794871778e-19
7.990722656250000000e-01 1.782914322590300250e-19
7.993164062500000000e-01 1.733521413357649187e-19
7.995605468750000000e-01 1.682504305128633636e-19
7.998046875000000000e-01 1.629909457782047598e-19
8.000488281250000000e-01 1.575784836099990950e-19
8.002929687500000000e-01 1.520179864918739553e-19
8.005371093750000000e-01 1.463145386026070540e-19
8.007812500000000000e-01 1.404733609940763889e-19
8.010253906250000000e-01 1.344998073798155103e-19
8.012695312500000000e-01 1.283993586203897138e-19
8.015136718750000000e-01 1.221776183566087111e-19
8.017578125000000000e-01 1.158403076651373354e-19
8.020019531250000000e-01 1.093932598570390161e-19
8.022460937500000000e-01 1.028424151734328857e-19
8.024902343750000000e-01 9.619381553712793365e-20
8.027343750000000000e-01 8.945359880387016556e-20
8.029785156250000000e-01 8.262799323181209448e-20
8.032226562500000000e-01 7.572331190479231709e-20
8.034667968750000000e-01 6.874594673951171425e-20
8.037109375000000000e-01 6.170236269669643553e-20
8.039550781250000000e-01 5.459909187882388690e-20
8.041992187500000000e-01 4.744272740756173602e-20
8.044433593750000000e-01 4.023991741147869677e-20
8.046875000000000000e-01 3.299735888332337542e-20
8.049316406250000000e-01 2.572179145881329230e-20
8.051757812500000000e-01 1.841999118944609990e-20
8.054199218750000000e-01 1.109876423420462476e-20
8.056640625000000000e-01 3.764940560283682856e-21
8.059082031250000000e-01 -3.574632443816105645e-21
8.061523437500000000e-01 -1.091309632277476331e-20
8.063964843750000000e-01 -1.824358797567614743e-20
8.066406250000000000e-01 -2.555924605607730830e-20
8.068847656250000000e-01 -3.285321736843107357e-20
8.071289062500000000e-01 -4.011866338714350679e-20
8.073730468750000000e-01 -4.734876652735872719e-20
8.076171875000000000e-01 -5.453673663460594340e-20
8.078613281250000000e-01 -6.167581743143200044e-20
8.081054687500000000e-01 -6.875929275270598232e-20
8.083496093750000000e-01 -7.578049291500598003e-20
8.085937500000000000e-01 -8.273280117531716532e-20
8.088378906250000000e-01 -8.960965970095078214e-20
8.090820312500000000e-01 -9.640457608686019136e-20
8.093261718750000000e-01 -1.031111292976153289e-19
8.095703125000000000e-01 -1.097229758439573451e-19
8.098144531250000000e-01 -1.162338558803303880e-19
8.100585937500000000e-01 -1.226375990589746869e-19
8.103027343750000000e-01 -1.289281305363066356e-19
8.105468750000000000e-01 -1.350994766547771877e-19
8.107910156250000000e-01 -1.411457708400254601e-19
8.110351562500000000e-01 -1.470612590542139127e-19
8.112792968750000000e-01 -1.528403053272887969e-19
8.115234375000000000e-01 -1.584773974194885169e-19
8.117675781250000000e-01 -1.639671520049481081e-19
8.120117187500000000e-01 -1.693043196997338836e-19
8.122558593750000000e-01 -1.744837904273726761e-19
8.125000000000000000e-01 -1.795005982168176613e-19
8.127441406250000000e-01 -1.843499260937400050e-19
8.129882812500000000e-01 -1.890271106182554246e-19
8.132324218750000000e-01 -1.935276469566169241e-19
8.134765625000000000e-01 -1.978471925480394943e-19
8.137207031250000000e-01 -2.019815718998275011e-19
8.139648437500000000e-01 -2.059267806674555400e-19
8.142089843750000000e-01 -2.096789893698561299e-19
8.144531250000000000e-01 -2.132345474424031184e-19
8.146972656250000000e-01 -2.165899868592838006e-19
8.149414062500000000e-01 -2.197420252530050726e-19
8.151855468750000000e-01 -2.226875699072734499e-19
8.154296875000000000e-01 -2.254237199796383765e-19
8.156738281250000000e-01 -2.279477704176893933e-19
8.159179687500000000e-01 -2.302572141093903592e-19
8.161621093750000000e-01 -2.323497445220435983e-19
8.164062500000000000e-01 -2.342232582855693938e-19
8.166503906250000000e-01 -2.358758573175116068e-19
